Año_mes,Celula,Asesor,0021_meta,0022_ventas,0031_ventas_mismo_mes,0032_ventas_mes_anterior,0033_ventas_0_a_100,0024_seg_atrasados,0025_seg_abiertos,0026_descartes_totales,0027_seg_creados_mismo_mes,0028_descartes_mismo_mes,00291_descartes_dia,00292_avg_seg_creados_dia,0023_%_cumplimiento,0045_%_Efectividad_SQL,0044_%_Ventas_mercadeo,0041_%_Ventas_leads_mes,0042_%_Ventas_leads_mes_anterior,0043_%_Ventas_leads_cero_a_cien,0029_%_descarte_mismo_mes,Año,numero_mes,nombre_mes
202105,DG3,A6,50.0,49.0,20.0,2.0,7.0,0.0,30.0,71.0,70.0,27.0,0.0,3.5,0.98,0.2857,0.449,0.4082,0.0408,0.1429,0.3857,2021,5,mayo
202105,DG3,A14,50.0,22.0,11.0,1.0,4.0,0.0,33.0,60.0,57.0,25.0,5.0,2.9,0.44,0.193,0.5455,0.5,0.0455,0.1818,0.4386,2021,5,mayo
202105,DG3,A15,50.0,39.0,17.0,4.0,9.0,0.0,53.0,62.0,70.0,22.0,3.0,3.5,0.78,0.2429,0.5385,0.4359,0.1026,0.2308,0.3143,2021,5,mayo
202105,DG3,A36,50.0,41.0,20.0,2.0,12.0,0.0,44.0,96.0,102.0,55.0,5.0,5.1,0.82,0.1961,0.5366,0.4878,0.0488,0.2927,0.5392,2021,5,mayo
202105,DG3,A39,50.0,30.0,15.0,3.0,3.0,0.0,46.0,84.0,95.0,54.0,2.0,4.8,0.6,0.1579,0.6,0.5,0.1,0.1,0.5684,2021,5,mayo
202105,DG3,A48,50.0,68.0,23.0,13.0,10.0,0.0,53.0,59.0,83.0,42.0,0.0,4.2,1.36,0.2771,0.5294,0.3382,0.1912,0.1471,0.506,2021,5,mayo
202105,DG3,A50,50.0,39.0,9.0,1.0,3.0,0.0,39.0,70.0,75.0,41.0,4.0,3.8,0.78,0.12,0.2564,0.2308,0.0256,0.0769,0.5467,2021,5,mayo
202105,DG3,A73,50.0,33.0,8.0,1.0,4.0,2.0,23.0,124.0,107.0,85.0,3.0,5.4,0.66,0.0748,0.2727,0.2424,0.0303,0.1212,0.7944,2021,5,mayo
202105,DG3,A85,50.0,25.0,6.0,3.0,4.0,0.0,59.0,68.0,39.0,15.0,0.0,2.0,0.5,0.1538,0.36,0.24,0.12,0.16,0.3846,2021,5,mayo
202105,DG3,A89,50.0,40.0,18.0,1.0,14.0,4.0,57.0,57.0,55.0,23.0,4.0,2.8,0.8,0.3273,0.475,0.45,0.025,0.35,0.4182,2021,5,mayo
202105,DG3,A98,50.0,33.0,14.0,4.0,4.0,0.0,53.0,49.0,53.0,22.0,4.0,2.7,0.66,0.2642,0.5455,0.4242,0.1212,0.1212,0.4151,2021,5,mayo
202105,DG3,A103,50.0,32.0,20.0,2.0,10.0,3.0,59.0,48.0,90.0,32.0,3.0,4.5,0.64,0.2222,0.6875,0.625,0.0625,0.3125,0.3556,2021,5,mayo
202105,DG3,A112,50.0,21.0,8.0,1.0,4.0,0.0,58.0,138.0,119.0,77.0,18.0,6.0,0.42,0.0672,0.4286,0.381,0.0476,0.1905,0.6471,2021,5,mayo
202105,DG4,A25,50.0,23.0,9.0,3.0,5.0,0.0,63.0,99.0,114.0,71.0,6.0,5.7,0.46,0.0789,0.5217,0.3913,0.1304,0.2174,0.6228,2021,5,mayo
202105,DG4,A46,50.0,28.0,5.0,7.0,1.0,0.0,27.0,74.0,64.0,47.0,0.0,3.2,0.56,0.0781,0.4286,0.1786,0.25,0.0357,0.7344,2021,5,mayo
202105,DG4,A47,50.0,15.0,4.0,0.0,2.0,0.0,34.0,37.0,41.0,25.0,3.0,2.1,0.3,0.0976,0.2667,0.2667,0.0,0.1333,0.6098,2021,5,mayo
202105,DG4,A64,50.0,21.0,8.0,4.0,3.0,3.0,15.0,146.0,123.0,103.0,9.0,6.2,0.42,0.065,0.5714,0.381,0.1905,0.1429,0.8374,2021,5,mayo
202105,DG4,A78,50.0,35.0,11.0,4.0,3.0,5.0,37.0,45.0,58.0,29.0,7.0,2.9,0.7,0.1897,0.4286,0.3143,0.1143,0.0857,0.5,2021,5,mayo
202105,DG4,A79,50.0,31.0,24.0,4.0,13.0,0.0,89.0,27.0,73.0,11.0,0.0,3.7,0.62,0.3288,0.9032,0.7742,0.129,0.4194,0.1507,2021,5,mayo
202105,DG4,A81,50.0,31.0,17.0,4.0,7.0,17.0,61.0,26.0,81.0,19.0,4.0,4.1,0.62,0.2099,0.6774,0.5484,0.129,0.2258,0.2346,2021,5,mayo
202105,DG4,A83,50.0,42.0,18.0,4.0,5.0,0.0,49.0,95.0,97.0,52.0,0.0,4.9,0.84,0.1856,0.5238,0.4286,0.0952,0.119,0.5361,2021,5,mayo
202105,DG4,A84,50.0,14.0,4.0,2.0,1.0,0.0,52.0,66.0,82.0,49.0,0.0,4.1,0.28,0.0488,0.4286,0.2857,0.1429,0.0714,0.5976,2021,5,mayo
202105,DG4,A91,50.0,36.0,22.0,3.0,12.0,6.0,50.0,47.0,69.0,18.0,2.0,3.5,0.72,0.3188,0.6944,0.6111,0.0833,0.3333,0.2609,2021,5,mayo
202105,DG4,A93,50.0,35.0,8.0,5.0,2.0,0.0,36.0,75.0,64.0,32.0,2.0,3.2,0.7,0.125,0.3714,0.2286,0.1429,0.0571,0.5,2021,5,mayo
202105,DG4,A99,50.0,39.0,15.0,3.0,9.0,2.0,40.0,77.0,81.0,49.0,10.0,4.1,0.78,0.1852,0.4615,0.3846,0.0769,0.2308,0.6049,2021,5,mayo
202105,DG4,A110,50.0,40.0,10.0,1.0,2.0,0.0,77.0,86.0,96.0,56.0,1.0,4.8,0.8,0.1042,0.275,0.25,0.025,0.05,0.5833,2021,5,mayo
202105,DG4,A111,50.0,35.0,11.0,1.0,5.0,1.0,77.0,73.0,88.0,46.0,5.0,4.4,0.7,0.125,0.3429,0.3143,0.0286,0.1429,0.5227,2021,5,mayo
202105,DG6,A3,50.0,38.0,12.0,4.0,6.0,7.0,49.0,61.0,71.0,32.0,3.0,3.6,0.76,0.169,0.4211,0.3158,0.1053,0.1579,0.4507,2021,5,mayo
202105,DG6,A13,50.0,34.0,17.0,6.0,9.0,1.0,37.0,139.0,123.0,83.0,10.0,6.2,0.68,0.1382,0.6765,0.5,0.1765,0.2647,0.6748,2021,5,mayo
202105,DG6,A16,50.0,41.0,25.0,7.0,15.0,30.0,102.0,39.0,93.0,17.0,2.0,4.7,0.82,0.2688,0.7805,0.6098,0.1707,0.3659,0.1828,2021,5,mayo
202105,DG6,A22,50.0,41.0,15.0,4.0,9.0,0.0,35.0,85.0,76.0,38.0,5.0,3.8,0.82,0.1974,0.4634,0.3659,0.0976,0.2195,0.5,2021,5,mayo
202105,DG6,A41,50.0,17.0,6.0,4.0,2.0,0.0,50.0,53.0,58.0,29.0,3.0,2.9,0.34,0.1034,0.5882,0.3529,0.2353,0.1176,0.5,2021,5,mayo
202105,DG6,A55,50.0,30.0,10.0,0.0,2.0,2.0,40.0,63.0,59.0,31.0,4.0,3.0,0.6,0.1695,0.3333,0.3333,0.0,0.0667,0.5254,2021,5,mayo
202105,DG6,A56,50.0,19.0,10.0,3.0,4.0,7.0,49.0,77.0,85.0,43.0,2.0,4.3,0.38,0.1176,0.6842,0.5263,0.1579,0.2105,0.5059,2021,5,mayo
202105,DG6,A65,50.0,22.0,8.0,8.0,7.0,0.0,44.0,132.0,95.0,64.0,7.0,4.8,0.44,0.0842,0.7273,0.3636,0.3636,0.3182,0.6737,2021,5,mayo
202105,DG6,A75,50.0,28.0,6.0,2.0,3.0,5.0,61.0,87.0,90.0,46.0,10.0,4.5,0.56,0.0667,0.2857,0.2143,0.0714,0.1071,0.5111,2021,5,mayo
202105,DG6,A80,50.0,27.0,15.0,0.0,7.0,2.0,47.0,66.0,77.0,36.0,10.0,3.9,0.54,0.1948,0.5556,0.5556,0.0,0.2593,0.4675,2021,5,mayo
202105,DG6,A86,50.0,38.0,9.0,1.0,3.0,28.0,35.0,54.0,39.0,20.0,1.0,2.0,0.76,0.2308,0.2632,0.2368,0.0263,0.0789,0.5128,2021,5,mayo
202105,DG6,A87,50.0,18.0,3.0,4.0,2.0,0.0,0.0,90.0,49.0,46.0,0.0,2.5,0.36,0.0612,0.3889,0.1667,0.2222,0.1111,0.9388,2021,5,mayo
202105,DG6,A109,50.0,39.0,18.0,4.0,11.0,5.0,83.0,85.0,92.0,35.0,6.0,4.6,0.78,0.1957,0.5641,0.4615,0.1026,0.2821,0.3804,2021,5,mayo
202104,DG1,A1,47.0,18.0,6.0,1.0,3.0,1.0,30.0,39.0,48.0,26.0,1.0,2.4,0.383,0.125,0.3889,0.3333,0.0556,0.1667,0.5417,2021,4,abril
202104,DG1,A8,47.0,14.0,7.0,0.0,1.0,0.0,56.0,29.0,53.0,20.0,0.0,2.7,0.2979,0.1321,0.5,0.5,0.0,0.0714,0.3774,2021,4,abril
202104,DG1,A19,41.0,50.0,8.0,3.0,8.0,29.0,30.0,31.0,45.0,18.0,0.0,2.3,1.2195,0.1778,0.22,0.16,0.06,0.16,0.4,2021,4,abril
202104,DG1,A21,62.0,63.0,16.0,3.0,5.0,5.0,30.0,49.0,73.0,38.0,2.0,3.7,1.0161,0.2192,0.3016,0.254,0.0476,0.0794,0.5205,2021,4,abril
202104,DG1,A26,41.0,9.0,1.0,0.0,1.0,7.0,22.0,16.0,33.0,14.0,2.0,1.7,0.2195,0.0303,0.1111,0.1111,0.0,0.1111,0.4242,2021,4,abril
202104,DG1,A37,62.0,78.0,18.0,1.0,9.0,22.0,45.0,75.0,96.0,44.0,0.0,4.8,1.2581,0.1875,0.2436,0.2308,0.0128,0.1154,0.4583,2021,4,abril
202104,DG1,A44,62.0,36.0,13.0,4.0,4.0,3.0,37.0,50.0,58.0,29.0,0.0,2.9,0.5806,0.2241,0.4722,0.3611,0.1111,0.1111,0.5,2021,4,abril
202104,DG1,A57,62.0,39.0,18.0,5.0,10.0,8.0,37.0,61.0,71.0,31.0,0.0,3.6,0.629,0.2535,0.5897,0.4615,0.1282,0.2564,0.4366,2021,4,abril
202104,DG1,A67,47.0,16.0,2.0,1.0,2.0,30.0,37.0,22.0,35.0,14.0,0.0,1.8,0.3404,0.0571,0.1875,0.125,0.0625,0.125,0.4,2021,4,abril
202104,DG1,A68,62.0,41.0,23.0,1.0,13.0,4.0,52.0,57.0,60.0,31.0,1.0,3.0,0.6613,0.3833,0.5854,0.561,0.0244,0.3171,0.5167,2021,4,abril
202104,DG1,A71,62.0,41.0,18.0,2.0,7.0,11.0,61.0,70.0,106.0,35.0,1.0,5.3,0.6613,0.1698,0.4878,0.439,0.0488,0.1707,0.3302,2021,4,abril
202104,DG1,A77,47.0,31.0,16.0,3.0,7.0,0.0,34.0,27.0,45.0,9.0,1.0,2.3,0.6596,0.3556,0.6129,0.5161,0.0968,0.2258,0.2,2021,4,abril
202104,DG1,A97,62.0,38.0,16.0,1.0,12.0,0.0,48.0,57.0,81.0,40.0,2.0,4.1,0.6129,0.1975,0.4474,0.4211,0.0263,0.3158,0.4938,2021,4,abril
202104,DG1,A102,62.0,36.0,19.0,3.0,7.0,7.0,54.0,38.0,74.0,25.0,2.0,3.7,0.5806,0.2568,0.6111,0.5278,0.0833,0.1944,0.3378,2021,4,abril
202104,DG1,A108,50.0,40.0,19.0,3.0,9.0,0.0,48.0,57.0,72.0,29.0,0.0,3.6,0.8,0.2639,0.55,0.475,0.075,0.225,0.4028,2021,4,abril
202104,DG2,A11,47.0,19.0,10.0,2.0,6.0,1.0,18.0,37.0,48.0,23.0,4.0,2.4,0.4043,0.2083,0.6316,0.5263,0.1053,0.3158,0.4792,2021,4,abril
202104,DG2,A23,62.0,38.0,12.0,2.0,3.0,2.0,39.0,34.0,54.0,21.0,10.0,2.7,0.6129,0.2222,0.3684,0.3158,0.0526,0.0789,0.3889,2021,4,abril
202104,DG2,A24,62.0,38.0,12.0,7.0,4.0,0.0,22.0,48.0,46.0,23.0,3.0,2.3,0.6129,0.2609,0.5,0.3158,0.1842,0.1053,0.5,2021,4,abril
202104,DG2,A29,47.0,30.0,21.0,4.0,8.0,1.0,77.0,33.0,93.0,18.0,6.0,4.7,0.6383,0.2258,0.8333,0.7,0.1333,0.2667,0.1935,2021,4,abril
202104,DG2,A34,62.0,60.0,26.0,3.0,12.0,0.0,33.0,73.0,102.0,54.0,5.0,5.1,0.9677,0.2549,0.4833,0.4333,0.05,0.2,0.5294,2021,4,abril
202104,DG2,A38,62.0,70.0,25.0,5.0,7.0,5.0,30.0,87.0,95.0,53.0,5.0,4.8,1.129,0.2632,0.4286,0.3571,0.0714,0.1,0.5579,2021,4,abril
202104,DG2,A45,62.0,63.0,23.0,2.0,11.0,0.0,53.0,86.0,105.0,57.0,4.0,5.3,1.0161,0.219,0.3968,0.3651,0.0317,0.1746,0.5429,2021,4,abril
202104,DG2,A49,47.0,33.0,9.0,2.0,2.0,30.0,37.0,38.0,40.0,12.0,0.0,2.0,0.7021,0.225,0.3333,0.2727,0.0606,0.0606,0.3,2021,4,abril
202104,DG2,A51,47.0,30.0,14.0,2.0,2.0,0.0,62.0,69.0,88.0,41.0,2.0,4.4,0.6383,0.1591,0.5333,0.4667,0.0667,0.0667,0.4659,2021,4,abril
202104,DG2,A62,62.0,47.0,15.0,3.0,6.0,3.0,66.0,75.0,114.0,52.0,12.0,5.7,0.7581,0.1316,0.383,0.3191,0.0638,0.1277,0.4561,2021,4,abril
202104,DG2,A92,62.0,51.0,15.0,5.0,6.0,0.0,32.0,65.0,72.0,41.0,0.0,3.6,0.8226,0.2083,0.3922,0.2941,0.098,0.1176,0.5694,2021,4,abril
202104,DG2,A95,47.0,33.0,18.0,2.0,7.0,0.0,46.0,134.0,135.0,91.0,4.0,6.8,0.7021,0.1333,0.6061,0.5455,0.0606,0.2121,0.6741,2021,4,abril
202104,DG2,A96,47.0,29.0,13.0,6.0,8.0,2.0,35.0,64.0,79.0,43.0,6.0,4.0,0.617,0.1646,0.6552,0.4483,0.2069,0.2759,0.5443,2021,4,abril
202104,DG2,A101,62.0,44.0,16.0,3.0,7.0,0.0,34.0,83.0,91.0,55.0,5.0,4.6,0.7097,0.1758,0.4318,0.3636,0.0682,0.1591,0.6044,2021,4,abril
202104,DG2,A104,62.0,24.0,11.0,3.0,7.0,0.0,25.0,42.0,58.0,29.0,1.0,2.9,0.3871,0.1897,0.5833,0.4583,0.125,0.2917,0.5,2021,4,abril
202104,DG3,A6,62.0,44.0,17.0,2.0,6.0,2.0,19.0,59.0,81.0,44.0,2.0,4.1,0.7097,0.2099,0.4318,0.3864,0.0455,0.1364,0.5432,2021,4,abril
202104,DG3,A12,62.0,34.0,9.0,5.0,5.0,1.0,34.0,59.0,57.0,27.0,1.0,2.9,0.5484,0.1579,0.4118,0.2647,0.1471,0.1471,0.4737,2021,4,abril
202104,DG3,A14,47.0,16.0,11.0,1.0,5.0,0.0,40.0,44.0,72.0,31.0,0.0,3.6,0.3404,0.1528,0.75,0.6875,0.0625,0.3125,0.4306,2021,4,abril
202104,DG3,A15,62.0,50.0,22.0,4.0,14.0,0.0,54.0,48.0,84.0,23.0,6.0,4.2,0.8065,0.2619,0.52,0.44,0.08,0.28,0.2738,2021,4,abril
202104,DG3,A20,62.0,38.0,14.0,3.0,1.0,0.0,27.0,55.0,71.0,37.0,1.0,3.6,0.6129,0.1972,0.4474,0.3684,0.0789,0.0263,0.5211,2021,4,abril
202104,DG3,A36,62.0,49.0,25.0,3.0,16.0,0.0,47.0,88.0,128.0,65.0,6.0,6.4,0.7903,0.1953,0.5714,0.5102,0.0612,0.3265,0.5078,2021,4,abril
202104,DG3,A39,47.0,31.0,21.0,4.0,9.0,0.0,34.0,97.0,114.0,75.0,5.0,5.7,0.6596,0.1842,0.8065,0.6774,0.129,0.2903,0.6579,2021,4,abril
202104,DG3,A48,62.0,58.0,15.0,17.0,4.0,0.0,49.0,13.0,59.0,11.0,0.0,3.0,0.9355,0.2542,0.5517,0.2586,0.2931,0.069,0.1864,2021,4,abril
202104,DG3,A50,47.0,51.0,15.0,6.0,7.0,0.0,31.0,71.0,86.0,57.0,3.0,4.3,1.0851,0.1744,0.4118,0.2941,0.1176,0.1373,0.6628,2021,4,abril
202104,DG3,A73,62.0,36.0,12.0,3.0,8.0,1.0,16.0,118.0,121.0,93.0,6.0,6.1,0.5806,0.0992,0.4167,0.3333,0.0833,0.2222,0.7686,2021,4,abril
202104,DG3,A85,62.0,37.0,10.0,4.0,5.0,26.0,73.0,80.0,85.0,52.0,1.0,4.3,0.5968,0.1176,0.3784,0.2703,0.1081,0.1351,0.6118,2021,4,abril
202104,DG3,A89,50.0,48.0,24.0,3.0,8.0,5.0,51.0,60.0,102.0,42.0,4.0,5.1,0.96,0.2353,0.5625,0.5,0.0625,0.1667,0.4118,2021,4,abril
202104,DG3,A98,62.0,35.0,16.0,7.0,7.0,0.0,54.0,51.0,77.0,36.0,1.0,3.9,0.5645,0.2078,0.6571,0.4571,0.2,0.2,0.4675,2021,4,abril
202104,DG3,A103,47.0,39.0,23.0,5.0,11.0,1.0,28.0,68.0,97.0,47.0,2.0,4.9,0.8298,0.2371,0.7179,0.5897,0.1282,0.2821,0.4845,2021,4,abril
202104,DG3,A112,50.0,37.0,18.0,1.0,3.0,1.0,68.0,95.0,147.0,80.0,16.0,7.4,0.74,0.1224,0.5135,0.4865,0.027,0.0811,0.5442,2021,4,abril
202104,DG4,A25,50.0,28.0,10.0,3.0,8.0,0.0,48.0,88.0,105.0,64.0,7.0,5.3,0.56,0.0952,0.4643,0.3571,0.1071,0.2857,0.6095,2021,4,abril
202104,DG4,A28,47.0,24.0,1.0,0.0,0.0,8.0,8.0,35.0,23.0,15.0,7.0,1.2,0.5106,0.0435,0.0417,0.0417,0.0,0.0,0.6522,2021,4,abril
202104,DG4,A46,62.0,25.0,6.0,6.0,2.0,0.0,39.0,78.0,88.0,56.0,5.0,4.4,0.4032,0.0682,0.48,0.24,0.24,0.08,0.6364,2021,4,abril
202104,DG4,A47,47.0,20.0,5.0,2.0,1.0,0.0,25.0,48.0,39.0,22.0,1.0,2.0,0.4255,0.1282,0.35,0.25,0.1,0.05,0.5641,2021,4,abril
202104,DG4,A64,47.0,37.0,15.0,3.0,3.0,0.0,19.0,77.0,90.0,60.0,4.0,4.5,0.7872,0.1667,0.4865,0.4054,0.0811,0.0811,0.6667,2021,4,abril
202104,DG4,A78,47.0,32.0,10.0,5.0,4.0,0.0,19.0,97.0,56.0,34.0,5.0,2.8,0.6809,0.1786,0.4688,0.3125,0.1562,0.125,0.6071,2021,4,abril
202104,DG4,A79,62.0,17.0,8.0,2.0,4.0,0.0,79.0,22.0,49.0,8.0,1.0,2.5,0.2742,0.1633,0.5882,0.4706,0.1176,0.2353,0.1633,2021,4,abril
202104,DG4,A81,62.0,47.0,26.0,3.0,12.0,0.0,37.0,39.0,76.0,19.0,1.0,3.8,0.7581,0.3421,0.617,0.5532,0.0638,0.2553,0.25,2021,4,abril
202104,DG4,A83,47.0,39.0,21.0,3.0,9.0,0.0,53.0,86.0,124.0,65.0,3.0,6.2,0.8298,0.1694,0.6154,0.5385,0.0769,0.2308,0.5242,2021,4,abril
202104,DG4,A84,62.0,52.0,13.0,4.0,5.0,0.0,30.0,92.0,81.0,54.0,0.0,4.1,0.8387,0.1605,0.3269,0.25,0.0769,0.0962,0.6667,2021,4,abril
202104,DG4,A91,47.0,20.0,11.0,1.0,6.0,0.0,44.0,60.0,78.0,31.0,1.0,3.9,0.4255,0.141,0.6,0.55,0.05,0.3,0.3974,2021,4,abril
202104,DG4,A93,62.0,41.0,12.0,3.0,4.0,2.0,65.0,47.0,70.0,23.0,1.0,3.5,0.6613,0.1714,0.3659,0.2927,0.0732,0.0976,0.3286,2021,4,abril
202104,DG4,A99,62.0,27.0,8.0,3.0,4.0,5.0,43.0,66.0,73.0,41.0,0.0,3.7,0.4355,0.1096,0.4074,0.2963,0.1111,0.1481,0.5616,2021,4,abril
202104,DG4,A110,62.0,36.0,9.0,2.0,3.0,2.0,62.0,43.0,67.0,29.0,5.0,3.4,0.5806,0.1343,0.3056,0.25,0.0556,0.0833,0.4328,2021,4,abril
202104,DG4,A111,50.0,53.0,13.0,3.0,9.0,0.0,61.0,40.0,68.0,24.0,3.0,3.4,1.06,0.1912,0.3019,0.2453,0.0566,0.1698,0.3529,2021,4,abril
202104,DG6,A3,62.0,48.0,9.0,4.0,3.0,0.0,44.0,68.0,63.0,27.0,0.0,3.2,0.7742,0.1429,0.2708,0.1875,0.0833,0.0625,0.4286,2021,4,abril
202104,DG6,A13,62.0,31.0,13.0,2.0,6.0,2.0,42.0,104.0,116.0,73.0,8.0,5.8,0.5,0.1121,0.4839,0.4194,0.0645,0.1935,0.6293,2021,4,abril
202104,DG6,A16,47.0,35.0,20.0,6.0,8.0,27.0,79.0,35.0,86.0,17.0,1.0,4.3,0.7447,0.2326,0.7429,0.5714,0.1714,0.2286,0.1977,2021,4,abril
202104,DG6,A22,62.0,27.0,14.0,2.0,3.0,0.0,41.0,100.0,123.0,74.0,14.0,6.2,0.4355,0.1138,0.5926,0.5185,0.0741,0.1111,0.6016,2021,4,abril
202104,DG6,A41,47.0,31.0,7.0,6.0,2.0,1.0,39.0,45.0,49.0,22.0,3.0,2.5,0.6596,0.1429,0.4194,0.2258,0.1935,0.0645,0.449,2021,4,abril
202104,DG6,A55,62.0,19.0,8.0,1.0,5.0,0.0,33.0,88.0,82.0,54.0,3.0,4.1,0.3065,0.0976,0.4737,0.4211,0.0526,0.2632,0.6585,2021,4,abril
202104,DG6,A56,62.0,18.0,5.0,1.0,2.0,11.0,35.0,61.0,78.0,41.0,2.0,3.9,0.2903,0.0641,0.3333,0.2778,0.0556,0.1111,0.5256,2021,4,abril
202104,DG6,A65,47.0,49.0,27.0,11.0,8.0,6.0,74.0,82.0,138.0,53.0,10.0,6.9,1.0426,0.1957,0.7755,0.551,0.2245,0.1633,0.3841,2021,4,abril
202104,DG6,A74,62.0,41.0,17.0,5.0,8.0,0.0,56.0,127.0,151.0,96.0,4.0,7.6,0.6613,0.1126,0.5366,0.4146,0.122,0.1951,0.6358,2021,4,abril
202104,DG6,A75,50.0,28.0,6.0,2.0,2.0,4.0,51.0,62.0,66.0,37.0,2.0,3.3,0.56,0.0909,0.2857,0.2143,0.0714,0.0714,0.5606,2021,4,abril
202104,DG6,A80,47.0,41.0,10.0,1.0,6.0,0.0,33.0,70.0,66.0,38.0,3.0,3.3,0.8723,0.1515,0.2683,0.2439,0.0244,0.1463,0.5758,2021,4,abril
202104,DG6,A86,62.0,60.0,9.0,7.0,5.0,25.0,52.0,50.0,71.0,31.0,0.0,3.6,0.9677,0.1268,0.2667,0.15,0.1167,0.0833,0.4366,2021,4,abril
202104,DG6,A87,62.0,19.0,8.0,1.0,3.0,1.0,28.0,148.0,119.0,92.0,5.0,6.0,0.3065,0.0672,0.4737,0.4211,0.0526,0.1579,0.7731,2021,4,abril
202104,DG6,A109,47.0,36.0,16.0,7.0,5.0,0.0,80.0,65.0,108.0,47.0,7.0,5.4,0.766,0.1481,0.6389,0.4444,0.1944,0.1389,0.4352,2021,4,abril
202103,DG1,A1,40.0,12.0,6.0,2.0,4.0,1.0,18.0,54.0,59.0,37.0,1.0,2.7,0.3,0.1017,0.6667,0.5,0.1667,0.3333,0.6271,2021,3,marzo
202103,DG1,A7,57.0,38.0,17.0,3.0,15.0,2.0,2.0,52.0,64.0,41.0,1.0,2.9,0.6667,0.2656,0.5263,0.4474,0.0789,0.3947,0.6406,2021,3,marzo
202103,DG1,A8,40.0,26.0,9.0,1.0,7.0,23.0,32.0,24.0,38.0,6.0,0.0,1.7,0.65,0.2368,0.3846,0.3462,0.0385,0.2692,0.1579,2021,3,marzo
202103,DG1,A19,57.0,48.0,11.0,2.0,5.0,26.0,30.0,61.0,73.0,40.0,0.0,3.3,0.8421,0.1507,0.2708,0.2292,0.0417,0.1042,0.5479,2021,3,marzo
202103,DG1,A21,57.0,50.0,11.0,3.0,5.0,2.0,27.0,96.0,89.0,62.0,0.0,4.0,0.8772,0.1236,0.28,0.22,0.06,0.1,0.6966,2021,3,marzo
202103,DG1,A33,57.0,20.0,11.0,1.0,3.0,1.0,12.0,97.0,69.0,49.0,2.0,3.1,0.3509,0.1594,0.6,0.55,0.05,0.15,0.7101,2021,3,marzo
202103,DG1,A34,57.0,38.0,16.0,2.0,3.0,0.0,27.0,81.0,83.0,47.0,4.0,3.8,0.6667,0.1928,0.4737,0.4211,0.0526,0.0789,0.5663,2021,3,marzo
202103,DG1,A37,57.0,64.0,23.0,1.0,14.0,10.0,19.0,68.0,96.0,53.0,0.0,4.4,1.1228,0.2396,0.375,0.3594,0.0156,0.2188,0.5521,2021,3,marzo
202103,DG1,A44,57.0,37.0,21.0,3.0,6.0,2.0,34.0,39.0,57.0,17.0,0.0,2.6,0.6491,0.3684,0.6486,0.5676,0.0811,0.1622,0.2982,2021,3,marzo
202103,DG1,A67,40.0,50.0,7.0,1.0,4.0,0.0,18.0,45.0,53.0,30.0,2.0,2.4,1.25,0.1321,0.16,0.14,0.02,0.08,0.566,2021,3,marzo
202103,DG1,A68,57.0,49.0,13.0,5.0,8.0,3.0,43.0,75.0,60.0,30.0,1.0,2.7,0.8596,0.2167,0.3673,0.2653,0.102,0.1633,0.5,2021,3,marzo
202103,DG1,A71,57.0,41.0,17.0,5.0,9.0,12.0,47.0,67.0,97.0,42.0,0.0,4.4,0.7193,0.1753,0.5366,0.4146,0.122,0.2195,0.433,2021,3,marzo
202103,DG1,A73,57.0,30.0,12.0,1.0,7.0,1.0,16.0,89.0,72.0,49.0,1.0,3.3,0.5263,0.1667,0.4333,0.4,0.0333,0.2333,0.6806,2021,3,marzo
202103,DG1,A77,40.0,30.0,24.0,3.0,12.0,4.0,39.0,17.0,59.0,8.0,0.0,2.7,0.75,0.4068,0.9,0.8,0.1,0.4,0.1356,2021,3,marzo
202103,DG1,A108,42.0,29.0,10.0,0.0,2.0,0.0,52.0,83.0,94.0,50.0,1.0,4.3,0.6905,0.1064,0.3448,0.3448,0.0,0.069,0.5319,2021,3,marzo
202103,DG2,A11,40.0,30.0,17.0,1.0,7.0,0.0,21.0,83.0,100.0,59.0,0.0,4.5,0.75,0.17,0.6,0.5667,0.0333,0.2333,0.59,2021,3,marzo
202103,DG2,A23,57.0,42.0,15.0,6.0,3.0,0.0,27.0,58.0,66.0,36.0,2.0,3.0,0.7368,0.2273,0.5,0.3571,0.1429,0.0714,0.5455,2021,3,marzo
202103,DG2,A24,57.0,41.0,18.0,0.0,4.0,14.0,32.0,71.0,98.0,52.0,0.0,4.5,0.7193,0.1837,0.439,0.439,0.0,0.0976,0.5306,2021,3,marzo
202103,DG2,A29,40.0,45.0,39.0,1.0,17.0,2.0,40.0,65.0,115.0,40.0,0.0,5.2,1.125,0.3391,0.8889,0.8667,0.0222,0.3778,0.3478,2021,3,marzo
202103,DG2,A38,57.0,56.0,24.0,2.0,11.0,13.0,39.0,90.0,102.0,55.0,1.0,4.6,0.9825,0.2353,0.4643,0.4286,0.0357,0.1964,0.5392,2021,3,marzo
202103,DG2,A45,57.0,41.0,18.0,3.0,10.0,1.0,47.0,97.0,97.0,48.0,2.0,4.4,0.7193,0.1856,0.5122,0.439,0.0732,0.2439,0.4948,2021,3,marzo
202103,DG2,A49,40.0,44.0,15.0,1.0,5.0,2.0,33.0,79.0,92.0,48.0,6.0,4.2,1.1,0.163,0.3636,0.3409,0.0227,0.1136,0.5217,2021,3,marzo
202103,DG2,A92,57.0,64.0,21.0,2.0,7.0,0.0,28.0,56.0,56.0,22.0,0.0,2.5,1.1228,0.375,0.3594,0.3281,0.0312,0.1094,0.3929,2021,3,marzo
